"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","AVG","TTL"
"275","Allen Hurns","WR","FA","2","0.9","2.2","3","6.3","0","7.4","-","8.3","4","0","0.7","0","0.9","0.9","0","4.9","2.6","41.5"
"276","Tyrod Taylor","QB","NYJ","23.6","14.4","3","-","-","-","-","-","0.4","-","BYE","-","-","-","-","-","-","10.4","41.4"
"277","Tyler Higbee","TE","LAR","0","6.3","3.5","0","2.6","0","0","0.6","4","8.5","6.3","BYE","1.9","0.9","1.4","1.6","3.6","2.6","41.2"
"278","Zane Gonzalez","K","WAS","3","6","-","BYE","-","-","-","-","-","-","-","-","10","3","2","3","14","5.9","41"
"279","Ricky Seals-Jones","TE","FA","1.9","1.7","9.5","5.2","0","6.9","1.2","1.2","-","5.1","0.5","0.5","1","3.1","2.2","0.3","-","2.7","40.3"
"280","Las Vegas Raiders","DST","LV","1","4","0","12","1","3","-","-4","-1","4","5","4","-1","3","2","6","1","2.5","40"
"281","Zach Pascal","WR","ARI","1.8","0","0.3","11.6","1.2","4.3","0","-0.4","BYE","0","1.1","0","1.8","12.8","1.2","4.1","0","2.5","39.8"
"282","Ryan Grant","WR","FA","5.9","3","9.5","6.4","5.8","2.4","-","-","-","0.6","1.5","0.3","0","1.5","1.6","0.5","0.4","2.8","39.4"
"283","Jakeem Grant Sr.","WR","FA","3.8","3.2","19","1.7","0","3.2","3.2","3.6","1.6","0","-","-","-","-","-","-","-","3.9","39.3"
"284","Paul Richardson Jr.","WR","FA","2.2","6.3","10.6","-","5","9.3","-","4.1","1.6","-","-","-","-","-","-","-","-","5.6","39.1"
"285","Jay Ajayi","RB","FA","20.2","8.7","-","8.1","1.4","-","-","-","-","-","-","-","-","-","-","-","-","9.6","38.4"
"286","Kyle Juszczyk","RB","SF","5.6","1.3","9.8","1.5","8.7","1","1.3","1","1.1","1.3","BYE","0","2","2.1","0.3","0","0.4","2.3","37.4"
"287","Tim Patrick","WR","DET","0","2.6","0","0","0.6","0","0","9.7","1.7","-","0","0","0","9.6","6.5","3.7","2.8","2.3","37.2"
"288","DeVante Parker","WR","FA","-","-","4","-","-","0","-","13.4","0.8","4.3","-","1","10.3","1.8","0","1.3","0","3.4","36.9"
"289","DaeSean Hamilton","WR","FA","0","0","0","0","4.4","0","0","-","-","-","0.4","1.3","0","10.7","4.6","10","4.9","2.6","36.3"
"290","Laquon Treadwell","WR","IND","1.8","8.3","3.3","4.7","2.1","3.8","1.1","2.5","3.7","-","0.7","0.6","1.3","1.6","0","-","0.7","2.4","36.2"
"291","Matt McCrane","K","FA","-","-","-","14","4","4","-","-","-","-","3","-","-","-","-","-","11","7.2","36"
"292","Rex Burkhead","RB","FA","6.9","2.2","2.6","-","-","-","-","-","-","-","-","-","4.1","0.5","4.3","5.9","9.2","4.5","35.7"
"293","Keke Coutee","WR","FA","-","-","-","10.7","11.3","3.3","0.3","-","-","-","7.7","1.4","-","-","-","-","-","5.8","34.7"
"294","Jack Doyle","TE","FA","4","2","-","-","-","-","-","13","-","3.6","4.3","7.6","-","-","-","-","-","5.8","34.5"
"294","Isaiah McKenzie","WR","FA","-","-","-","-","-","-","-","0","-","4.6","-","7.9","2.6","12.9","5.7","0.8","0","4.3","34.5"
"296","Demetrius Harris","TE","FA","-","0","7.3","5.9","0.5","0","7.7","0","0","0","0.3","-","9.9","2.8","0","0","0","2.3","34.4"
"297","Malcolm Brown","RB","FA","2.3","6.6","4.2","0","0","2.4","7.1","0.7","7.8","1","1.5","-","0.8","-","-","-","-","2.9","34.4"
"298","Ryan Switzer","WR","FA","0.8","1.9","6.9","3.3","0.5","0.7","-","0","2.1","3.1","2.8","7.1","0.9","0.1","1.2","1.8","0.2","2.1","33.4"
"299","Equanimeous St. Brown","WR","FA","0","-","-","-","8.9","1.9","-","3.1","0.4","0.3","1.6","5.8","0","1.2","0.7","9.4","-","2.8","33.3"
"300","Blaine Gabbert","QB","FA","2.7","8.9","0.3","-","-","-","-","-","-","-","6.7","-","-0.1","-","-0.1","8","6.6","4.1","33"
"301","Keith Kirkwood","WR","FA","-","-","-","-","-","-","-","-","-","4.5","3.3","6.5","9","2.1","4","3.5","0","4.1","32.9"
"302","Raheem Mostert","RB","MIA","0","0","0.8","0","-1.1","8.7","7.8","1.8","14.6","-","BYE","-","-","-","-","-","-","3.6","32.6"
"303","Jeff Wilson Jr.","RB","MIA","-","-","-","-","-","-","-","-","-","-","BYE","4.1","11.4","9.6","2.6","3.8","0.9","5.4","32.4"
"304","Levine Toilolo","TE","FA","0.7","0","0","1.2","0","-","0","1.2","0","1.6","1.3","0","9","2.6","2.8","1.6","10.3","2","32.3"
"305","Trenton Cannon","RB","FA","2.1","0","0","0","0","0","7.3","2.2","1.5","3.5","-","-0.3","2.5","6.7","3.7","0.9","1.6","2","31.7"
"306","Tavon Austin","WR","FA","0.1","15.4","8","0.7","4.4","1.9","-","-","-","-","-","-","-","-","-","-","1","4.5","31.5"
"307","Matt LaCosse","TE","FA","0","0","0","1.7","1.9","0.7","1.2","2.9","4.4","-","0.9","9.4","0","0.3","4.3","-","3.3","2.1","31"
"308","James Develin","RB","FA","2.2","0","0","0","0","0.3","0","0.7","0","6.1","-","0","13.4","6.2","1.8","0","0.2","1.9","30.9"
"309","Taysom Hill","TE","NO","0","0","3.9","2.8","8.3","BYE","1.5","2.1","1","2.4","0.8","1.3","0","-0.6","1.7","-2","7.4","1.9","30.6"
"310","Wayne Gallman Jr.","RB","FA","0.8","1.3","2.5","0.3","0","4.2","0","-0.1","-","0.3","3.5","2.3","1.4","3.8","-","1.2","9","2","30.5"
"310","Ryan Griffin","TE","FA","0","1.9","4.4","1.2","6.5","0","-","-","1.3","-","0","3.8","1.2","8","-0.1","1.5","0.8","2.2","30.5"
"312","Geoff Swaim","TE","CLE","1.8","0","4.7","9.9","5.5","2.1","2.5","-","-","1.3","2.4","-","-","-","-","-","-","3.4","30.2"
"313","Darren Fells","TE","FA","1.2","1.5","0","10.9","0.8","0","0","0.6","0","0","-","6.6","0","0","0","7.8","0.3","1.9","29.7"
"313","Chase Daniel","QB","FA","-","-","-","-0.2","-","-","0","-","-0.3","-","-","18.4","11.8","-","-","-","-","5.9","29.7"
"315","Trent Taylor","WR","SF","2.8","0","2.4","1.2","12.1","-","0.6","0.7","-","1.2","BYE","0","1.1","0.6","0.8","2.3","3.7","2.1","29.5"
"316","Travis Benjamin","WR","FA","2","-","-","0.2","-","-","1.3","-","-0.2","-0.2","0","4.7","10.5","1.1","6.5","1.7","1.1","2.4","28.7"
"316","Kalen Ballage","RB","FA","-","-","-","0.3","0.2","-","0","0.5","1.5","0.6","-","-0.5","0.3","0","18.1","4.9","2.8","2.4","28.7"
"318","Anthony Firkser","TE","KC","-","0","-","-","-","2.5","0","-","0","1.1","4.4","5.2","10.2","2.7","0","1.6","0.8","2.4","28.5"
"319","Luke Stocker","TE","FA","3.7","1.5","1.1","0","0","0","7.1","-","0.5","0","1.6","1.4","0","0.7","2.7","0","8.2","1.8","28.5"
"320","Jason Croom","TE","FA","1.8","0.7","8.6","1.3","0.9","0","0.8","1.4","1.6","0","-","1.6","0","-","2.5","3.5","3.2","1.9","27.9"
"321","James Washington","WR","FA","0","7.4","2.5","1","0","0","-","-","1.7","0","1.1","0","-","1.1","6.5","0","6.4","2","27.7"
"322","Will Dissly","TE","LAC","16.5","10.2","0.4","0.5","-","-","-","BYE","-","-","-","-","-","-","-","-","-","6.9","27.6"
"323","Chris Moore","WR","WAS","0.5","1.1","0","2.2","2","1.2","2.3","1.9","3","-","2.2","0.1","2.1","0","6","0.8","1.9","1.7","27.3"
"324","Colt McCoy","QB","FA","-","-","-","-","-","-","-","-","-","-","9.7","15.5","2","-","-","-","-","9.1","27.2"
"325","Trent Sherfield Sr.","WR","MIN","0","-","0","0","0","-","0","-","-","0","0.6","0.6","2.1","7.7","7.5","6.2","2.3","2.1","27"
"326","Virgil Green","TE","FA","2.1","5.5","0.6","0.9","7.3","0","0","-","2.8","3","2.7","0","0","0","0.9","1.2","0","1.7","27"
"327","Martavis Bryant","WR","FA","-","3","3.4","5.1","7.1","1.8","-","0","4.6","1.9","-","-","-","-","-","-","-","3.4","26.9"
"328","Kyle Allen","QB","PIT","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","1.5","25","13.3","26.5"
"329","Brandon Bolden","RB","FA","0","0","0","0","0","0","0","0","0","0","-","0","1","18","1.2","5.3","0.9","1.7","26.4"
"330","Mike Nugent","K","FA","8","8","10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","8.7","26"
"331","Bennie Fowler III","WR","FA","-","-","-","-","-","-","1.1","4.8","-","0","1","2.3","1.1","6.6","4.3","2.6","2.1","2.6","25.9"
"332","Mo Alie-Cox","TE","IND","-","-","-","1.7","-","3.4","0.7","8.6","BYE","8.8","0","-","-","-","0","0","2.1","2.8","25.3"
"333","Justin Hardy","WR","FA","0","0","0","0.4","0","3.3","2.4","-","0","0.7","0","0.6","0","9","8.9","0","0","1.6","25.3"
"334","Lee Smith","TE","FA","0","0","0","2.3","0","0","-","0","0","0","0.6","3.9","6.1","6.3","6.1","0","0","1.6","25.3"
"335","Rod Smith","RB","FA","0.5","0","0","2.2","1","0.4","0","-","0.8","2.2","0.8","0.7","0.2","4.3","1.4","-0.7","10.9","1.5","24.7"
"336","Josh Hill","TE","FA","1.5","0.5","1.7","6.3","8.4","-","0","0","1","0","2.6","0","0","0","2.4","0.1","0","1.5","24.5"
"337","Cody Core","WR","FA","-","-","0","0","0","0","3","0","-","1.7","0","0.7","9","3","1","5.6","0","1.7","24"
"337","Chad Williams","WR","FA","0","0","0.8","8.2","2.3","0.5","3.4","2.1","-","-","-","-","-","-","-","0.7","6","2.4","24"
"339","Tyler Eifert","TE","FA","4.4","2.3","7.4","9.8","-","-","-","-","-","-","-","-","-","-","-","-","-","6","23.9"
"340","Jordan Akins","TE","CLE","1.1","2.1","1.8","2.4","0.9","0.6","0","0","0","-","4.2","0.8","1.3","4","0","3.3","0","1.4","22.5"
"341","Hayden Hurst","TE","LAC","-","-","-","-","0.7","0","0","8.9","2.1","-","0","2.5","0","0","2","1.8","4.3","1.9","22.3"
"342","Marcell Ateman","WR","FA","-","-","-","-","-","-","-","-","-","-","5","1.6","7.6","4.5","2","0","0.7","3.1","21.4"
"342","James O'Shaughnessy","TE","FA","0","1.7","0","2.8","2.7","2.9","-","-","-","4.6","0.4","0","1.9","1.2","0.7","0","2.5","1.5","21.4"
"344","Nick Boyle","TE","FA","4","2.6","0.2","3.6","1","0.7","0.8","0.7","0","-","3.6","1.9","0.7","0","0","1.5","0","1.3","21.3"
"345","Maxx Williams","TE","FA","3.2","3.8","0.5","5.1","0.8","0","0.1","-","-","-","-","0","0","7","0.6","0","0","1.6","21.1"
"346","Dan Arnold","TE","FA","-","-","-","-","0","-","3.5","0","0","2.5","2.5","10.5","2","-","0","-","0","2.1","21"
"347","Marvin Hall","WR","FA","0","3","0.7","0.2","2.5","0","12.3","-","0","1.2","0.3","0","0","-0.3","1","0","0","1.3","20.9"
"348","Josh McCown","QB","FA","-","-","-","-","-","-","-","-","-","1.8","-","15.5","3.4","0","-","-","-","5.2","20.8"
"349","DeAndre Carter","WR","CHI","1","0","-","0","0","1.1","0","0","-","-","0","1.4","3.2","0","6.2","6.1","1.3","1.5","20.3"
"350","Mike Gesicki","TE","CIN","1.1","0","3.1","0.9","2.6","1.1","4.4","1.4","0","0.5","-","-1.5","0","0","2.3","0.5","1.8","1.1","18.2"
"351","Andy Janovich","RB","FA","0","1.1","0.2","3.2","0","0","0","0","0.9","-","1.2","0","0.7","0.3","0","1.1","9","1.1","17.7"
"352","Matt Barkley","QB","FA","-","-","-","-","-","-","-","-","-","17.1","-","-","-","-","-","-","-","17.1","17.1"
"353","Richie James Jr.","WR","FA","-","0","-","-","0.7","0","0","0","6","0","-","2.7","-2","0","0","0.4","9.2","1.3","17"
"354","Alex Erickson","WR","FA","0","0","0","1.6","2.4","0.8","-0.1","0.5","-","0","0","0","-1.8","1.4","2.3","3.5","6.3","1.1","16.9"
"355","Jake Kumerow","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","1.1","0","0.5","12.8","1.9","3.3","16.3"
"356","MyCole Pruitt","TE","PIT","-","0","0","0","0","0","0","-","0","0","1.9","1.3","0.4","0.9","0.2","8.9","2.6","1.1","16.2"
"357","Marcus Johnson","WR","FA","-","0","-0.2","2.4","2.6","11.2","-","-","-","-","-","-","-","-","-","-","-","3.2","16"
"358","Anthony Sherman","RB","FA","9.6","0","1.6","0","1.5","-0.2","0","1","0","0.2","0","-","0","0.2","0","0","1.9","1","15.8"
"359","Dwayne Washington","RB","FA","-","-","-","0.2","0","-","0","0","0","4.7","-0.3","0","0","0","0","0","10.8","1.2","15.4"
"359","DJ Chark Jr.","WR","LAC","0","-0.7","0","0.6","6.8","0","3.1","4.1","-","0","1.5","-","-","-","-","-","0","1.4","15.4"
"361","Vyncint Smith","WR","FA","0","0","2.8","-","-","-","-","0","0","-","-","-","-","-","-","9.5","2.8","2.2","15.1"
"362","Brian Hill","RB","FA","-","0","0","0","-","-","-","-","-","0","0","0","-","0.5","0.7","9.5","3.9","1.5","14.6"
"362","Nick O'Leary","TE","FA","-","-","-","-","0","10.9","2.3","0","0","0.5","-","0","0.9","0","0","0","0","1.2","14.6"
"364","Damion Ratley","WR","FA","-","0","0","-","-","8.2","2.3","2.1","1.6","0","-","0","0.2","0","0","0","0","1.1","14.4"
"365","Deontay Burnett","WR","FA","-","-","-","-","-","-","0.9","6.1","0","-","-","-","-","-","-","0","7.3","2.9","14.3"
"366","Alex Armah Jr.","RB","FA","6.1","0.4","0.1","-","0.4","0","0","0","6.1","0.3","0","0","0","0","0","0","0.6","0.9","14"
"367","Taylor Heinicke","QB","LAC","-","-","-","-","-","-","-","0.3","-","0","0","-","0","1.3","-","12.3","-","2.3","13.9"
"368","Andre Roberts","WR","FA","0.2","0","0","0","0.4","0","2.1","0","0","0","-","0","2.8","-2","7.6","0","2.8","0.9","13.9"
"369","Ronald Jones II","RB","FA","-","-","-","2.8","-","1.9","8.8","0.1","-","-","-","-","0.2","0","-0.1","0","0","1.5","13.7"
"369","Robert Tonyan","TE","FA","0","0","0","0","0","0","-","0","0","0","11.4","0","0.5","0","0","1.1","0.7","0.9","13.7"
"371","Trey Quinn","WR","FA","0","-","-","-","-","-","-","-","-","-","4.9","8.6","-","-","-","-","-","4.5","13.5"
"372","Brandon Powell","WR","MIN","-","-","-","-","-","-","-","0","0","0.6","-","-","-","-","1.5","0.9","10.3","2.2","13.3"
"373","Darrel Williams","RB","FA","-","-","-","-","-","-","-","-","-","0","-","-","0","0.8","9.2","0","3.1","2.2","13.1"
"374","Sam Ficken","K","FA","-","-","5","8","-","-","-","-","-","-","-","-","-","-","-","-","-","6.5","13"
"375","Nathan Peterman","QB","FA","-2.9","-","-","-","-","2.6","-","0.9","12.2","-","-","-","-","-","-","-","-","3.2","12.8"
"375","Adam Shaheen","TE","FA","-","-","-","-","-","-","-","-","-","-","2","-","6.5","0","3.9","0.4","0","2.1","12.8"
"377","Derek Carrier","TE","FA","2","0.5","0","0","0","0","-","0","0.8","0.5","0","0","0","8.9","0","0","0","0.8","12.7"
"378","Dalton Schultz","TE","HOU","0","-","-","-","-","-","1.2","-","0","2.1","0","-0.1","0.7","3.7","2.3","0","1.7","1.1","11.6"
"379","Chris Manhertz","TE","NYG","0","0","0","-","0","0.2","0","0","0","0","0","0","0","0","11","0","0","0.7","11.2"
"380","Tommylee Lewis","WR","FA","0","0","-","-","-","-","-","-","-","-","-","8.8","-","2","-1.6","0","1.8","1.6","11"
"381","Mike Glennon","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","8.4","2.5","-","5.5","11"
"382","DeAndre Washington","RB","FA","-","-","-","-","-","-","-","0.4","2.7","0","3.9","1.7","-1.3","0","0.1","-0.1","3","1","10.4"
"383","Jeremy Sprinkle","TE","FA","0","0","0","-","0","0","0","0","0","0","0","0","0","0","7.9","2.2","0","0.6","10.1"
"384","John Kelly Jr.","RB","CLE","-","-","-","-","-","-","-","-","-","-","BYE","-","-","0","0.4","4.9","4.8","2.5","10.1"
"385","Darren Waller","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0","6.5","0.8","2.3","2.4","9.6"
"386","C.J. Ham","RB","MIN","0","0.5","4.7","0.7","0.7","0.1","0","0.1","0","BYE","0","1.3","1.1","0","0","0.1","-","0.6","9.3"
"387","Kevin White","WR","FA","0","0","0","0","-","0","6.4","0.6","-","-","-","0","-","-","-","-","2.2","1","9.2"
"388","Devonta Freeman","RB","FA","5","-","-","-","4.1","-","-","-","-","-","-","-","-","-","-","-","-","4.6","9.1"
"389","Luke Willson","TE","FA","0","1.3","1","0.6","0","-","0.8","2.1","1.7","-","0","0.4","0.8","0","0","0","-","0.6","8.7"
"389","D'Onta Foreman","RB","CLE","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","8.7","-","8.7","8.7"
"391","Jake Butt","TE","FA","2.9","4.8","0.8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.8","8.5"
"391","Dontrell Hilliard","RB","FA","-","-","-","-","-","0","0","2.4","0","-1.4","-","0","4","2","0","1.5","0","0.8","8.5"
"393","Logan Thomas","TE","FA","2.4","0.7","-","-","0","0","0","0","4","0.7","-","0","-","0.5","-","0","0","0.7","8.3"
"394","Cameron Batson","WR","FA","-","-","-","-","-","0","0","-","2.1","3.6","0.6","1.3","0.7","0","0","0","0","0.8","8.3"
"395","Tyler Conklin","TE","NYJ","0.6","0","0.7","0","0","0","0","0","0","-","0","0","0","1.1","5.3","0","0","0.5","7.7"
"396","Corey Coleman","WR","FA","-","-","-","-","-","-","-","-","-","1.1","0.9","0","0","4.3","0.8","0.5","0","1","7.6"
"397","Elijhaa Penny","RB","FA","-","-","0","0","0","0","0.2","0","-","1.2","0.4","0.7","0","3.7","0.2","0.5","0.6","0.5","7.5"
"398","Kenjon Barner","RB","FA","-","-","-","1.1","-","1.6","3.6","0.4","0.4","-","-","-","0","0","0","0.3","-","0.8","7.4"
"399","Teddy Bridgewater","QB","DET","-","-","-","-","-0.3","BYE","-","0","-","-0.3","-0.1","-","-","-","-","-","7.9","1.4","7.2"
"400","Eric Tomlinson","TE","FA","0.7","2.4","1.4","0","1.5","0","-0.5","0","0.6","0","-","0","0","0","1.1","0","-","0.5","7.2"
"401","Patrick DiMarco","RB","FA","0","2.4","0","0","0","0","0","0","0","0","-","0","3.8","0","0.9","0","0","0.4","7.1"
"402","Joshua Perkins","TE","FA","0","5.7","1","0","0","0","0","0","-","0","-","-","-","-","-","-","-","0.7","6.7"
"403","Blake Bell","TE","FA","-","-","-","-","-","-","0","1.3","-","2.7","0","0.5","0","1.6","0.6","0","0","0.7","6.7"
"404","J.J. Nelson","WR","FA","0","0","0","0.4","0","0.9","1.5","0.8","-","-1","0","0","0","3.8","0","-","-","0.5","6.4"
"405","Russell Gage","WR","SF","0","-","0","0","0","0.9","0","-","0","0","0","0","0.7","0","3.3","0","1.4","0.4","6.3"
"406","Noah Brown","WR","WAS","-","-","-","BYE","-","-","-","-","-","0","0","2.2","0.9","0","1.4","0.6","0.3","0.7","5.4"
"407","DeShone Kizer","QB","FA","-1.8","-","-","-","-","-","-","-","-","-","-","-","-","-0.1","-","-","7.3","1.8","5.4"
"408","Dwayne Harris","WR","FA","0","-","1.1","-0.1","0","0.7","-","1.3","1.3","0","0","0","0.9","0","0","0","0","0.3","5.2"
"408","Jacob Hollister","TE","FA","-","3.5","-","-","0","0","-","-","-","1.7","-","0","0","0","-","0","-","0.7","5.2"
"410","Durham Smythe","TE","MIA","0","0","0","0","0","0","0","0","0","-","BYE","2.7","0","0","0","0.9","1.4","0.3","5"
"411","Mike Boone","RB","CAR","-","-","1.1","0.1","0.1","2","0.4","1.1","0","-","-","-","-","-","-","-","0","0.6","4.8"
"411","Antony Auclair","TE","FA","0","0","0","0.8","-","0.5","1.5","0","0","0","0","0.8","0","1.2","0","0","0","0.3","4.8"
"411","Eric Saubert","TE","SF","0","0","0","0","0.8","0","0.8","-","0","1.7","0","0","0","1.5","0","0","0","0.3","4.8"
"414","Nate Sudfeld","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","4.7","2.3","4.7"
