"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","AVG","TTL"
"177","New York Jets","DST","NYJ","9","2","6","2","2","-1","12","4","1","7","BYE","0","-3","3","2","-3","13","3.5","56"
"178","Sammy Watkins","WR","FA","4.3","2","-","-","-","-","-","-","-","-","-","8","3.8","11.4","1","21.4","3.1","6.9","55"
"179","Matt Moore","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","1.9","23.4","15.2","14.2","13.7","54.7"
"180","Ryan Griffin","TE","FA","1.7","0.5","5.2","5.4","0.8","3.1","1.3","3.4","-","6.7","3.2","3.6","7.5","2.3","8.5","0","1","3.4","54.2"
"181","Robbie Gould","K","FA","-","-","-","-","-","-","5","-","4","3","5","3","2","4","6","14","8","5.4","54"
"182","Jared Goff","QB","DET","-","-","-","-","-","-","-","-","-","BYE","6.5","16.6","6.3","9.6","5.4","4","4.8","7.6","53.2"
"183","Chris Conley","WR","SF","4.3","1.5","4.4","7","-","2.6","2.9","5.9","2.8","1.2","2.8","2.6","0","7","1.1","1.4","5.5","3.3","53"
"184","Josh McCown","QB","FA","-","14.4","-","-","-","-","-","20.6","-","-3.6","7.8","12.9","-","-","-","-","-","10.4","52.1"
"185","Nelson Agholor","WR","BAL","11.7","4.2","2.1","-","3.2","3.4","1","2.5","4.1","0.7","2","-","2.7","2.2","1","11.2","-0.1","3.5","51.9"
"186","Jesse James","TE","FA","3.1","8.9","1","7.5","10.3","1.3","1.8","-","1.3","5.9","0.5","0","3.2","0.5","0","4.9","1.6","3.2","51.8"
"187","Albert Wilson","WR","FA","0.1","1.1","0","5.2","-","2.6","0.4","0","9.7","2.5","7.9","0.6","16.3","0","0","0.3","4.2","3.2","50.9"
"188","Cleveland Browns","DST","CLE","1","4","12","4","0","3","4","1","-4","5","1","3","BYE","4","0","4","6","3","48"
"189","Danny Amendola","WR","FA","4.8","14.8","2.3","0","1.1","3","0","8.9","-","1.4","6.2","0.8","3","-","-","-","-","3.9","46.3"
"190","Austin Hooper","TE","NE","1.4","8.4","0","10.2","1.4","0","0","4.1","10.6","0.8","-","0.8","0","0.5","6.9","-","-","3.2","45.1"
"191","Justin Hardy","WR","FA","0","6.8","8.6","0","0","3","0.6","1.3","0","0","-","4.7","0.5","6.9","1.6","0","10.3","2.8","44.3"
"192","C.J. Prosise","RB","FA","1.1","-","-","-","-","-","1.7","10.3","1.5","15.3","14.1","-","-","-","-","-","-","7.3","44"
"193","Jared Cook","TE","FA","0.7","3.1","1.5","-","-","-","-","-","-","-","14.5","0.7","1.9","1.5","8.5","3.7","5.6","4.2","41.7"
"194","Wendell Smallwood","RB","FA","0.1","1.6","13.9","-","0","2","1.3","-2.5","2.5","7","7.9","4.7","1.9","0.3","-","-","-","3.1","40.7"
"195","Richard Rodgers","TE","FA","2.2","2.5","6.9","-","0.6","1.5","0.7","0","6.4","2.7","2.8","0","1.6","0.8","1","8","1.4","2.4","39.1"
"196","Dwayne Washington","RB","FA","6.1","3.1","3.5","1.4","-","-","-","-","2.6","-","2.1","1.9","4","7.4","4","2.6","0","3.2","38.7"
"197","Trey Burton","TE","FA","0","10.9","1.9","-","0.5","0.7","0","0.6","5.5","0","1.4","1","5.3","6.5","0.2","0.3","3.9","2.4","38.7"
"198","Levine Toilolo","TE","FA","0","2.1","0","0","0","12.9","0.5","0","9.2","0","-","1.8","4.2","1.9","3","1","1.8","2.4","38.4"
"199","Dion Lewis","RB","FA","-","-","-","-","-","-","-","-","-","-","4.9","5.8","3.8","1.9","10.4","5.7","5.2","5.4","37.7"
"200","Kyle Juszczyk","RB","SF","2.3","0.8","0.2","5.6","2","2.5","0.2","BYE","0.2","2.7","3.2","1.8","0.6","4.6","1.5","8.5","0.1","2.3","36.8"
"201","Paul Richardson Jr.","WR","FA","1.1","3.5","0","2.7","-","0","1","3.3","1.5","5.2","0.6","1.7","-","0","0","10.2","4.5","2.4","35.3"
"202","Randy Bullock","K","FA","2","-","-","-","-","-","-","-","-","-","-","-","11","-","8","5","9","7","35"
"203","Jimmy Garoppolo","QB","LAR","14.1","21.3","-","-","-0.3","-","-","-0.1","-","-","-","-","-","-","-","0","0","5.8","35"
"204","Kenyan Drake","RB","FA","0","7.8","4.8","1.5","2","0","0","-","0.6","0.9","0.2","0.9","0.5","1.1","1.6","11.6","1","2.2","34.5"
"205","Geronimo Allison","WR","FA","-","-","-","-","-","-","-","8.1","0","1.7","0","0","0","0","0.7","6.6","15.1","3.2","32.2"
"206","Peyton Barber","RB","FA","0","-","0","0","0.6","-","14.4","0.1","5.5","3.8","2.2","2","0.6","0","0","0","1.9","2.1","31.1"
"207","Virgil Green","TE","FA","2.8","4.6","-","-","-","2.1","0","5.5","3.7","2.4","-","0","0","0","0.9","-","7.7","2.5","29.7"
"208","C.J. Uzomah","TE","PHI","5.9","0.9","3.1","4.5","4.3","0.6","0","-","-","0","-","-","-","-","-","2.8","7.3","2.9","29.4"
"209","Kenjon Barner","RB","FA","4.2","0.2","10.2","-","0","0.6","0","1.4","6.3","0","1.7","1.2","0.2","-","3.1","-","-","2.2","29.1"
"210","Jacoby Brissett","QB","NE","-","4.9","14.9","8.5","-","-","-","-","BYE","-","-","-","-","-","-","-","-","9.4","28.3"
"211","Nick Foles","QB","FA","-","-","-","-","-","-","-","16.8","11.2","-","-","-","-","-","-","-","0","9.3","28"
"212","Chester Rogers","WR","FA","-","0","0","3.9","2.4","6.3","3","-","0","-","0","0","0","2.1","2.4","0","7.2","2","27.3"
"213","Bennie Fowler III","WR","FA","-","-","1.3","0","1.3","8.2","0.7","0","0.4","0","-","13.6","-","0.5","0","0.5","0","2","26.5"
"214","Alex Collins","RB","FA","-","0","3.1","0.1","-","7.1","0.2","-","0","0.2","-","0","-","3.6","-","4.7","5.9","2.3","24.9"
"214","Luke Willson","TE","FA","2.6","0.6","0.9","0","-","0.9","-","-","-","-","1.2","1.1","-","1.1","7.9","0","8.6","2.3","24.9"
"216","Marcedes Lewis","TE","CHI","4.8","7.7","2","1.2","-","0","1.1","2.3","2.3","-0.1","1.6","-","-","-","-","-","-","2.3","22.9"
"217","Andre Roberts","WR","FA","0.8","0","0","0.8","0","7.3","2","0","2.7","-","2.4","1.9","3.5","0","0","1.4","0","1.4","22.8"
"218","Ameer Abdullah","RB","LV","18","3.8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10.9","21.8"
"219","Darren Fells","TE","FA","0","3.1","1.5","0.7","-","0.8","0","-","-","0","2.2","0","0.9","1.2","1.3","0","9.7","1.5","21.4"
"220","Josh Hill","TE","FA","0","-","-","-","-","8.3","0.6","0.3","4","0","0","7.4","0.3","-","-","-","-","2.3","20.9"
"221","Darren Waller","TE","FA","-","-","-","-","0","0","0","-","1.7","7.4","0","1.4","1.5","6.3","1.1","1.1","0","1.7","20.5"
"222","Demetrius Harris","TE","FA","2","0","1.4","1.2","-","1.1","1","1.3","0","0","0","2","0.6","0","0","9.7","0","1.3","20.3"
"223","Cody Core","WR","FA","-","-","-","-","0","-","-","-","-","0","-","0","5.8","0.8","1.3","3.9","8.2","2.5","20"
"224","Kevin White","WR","FA","3.4","4.5","6.2","5.5","-","-","-","-","-","-","-","-","-","-","-","-","-","4.9","19.6"
"225","Daniel Brown","TE","FA","-","-","-","-","0","0","-","-","-","-","-","8.4","1.3","4.2","0.8","1.9","1.8","2.3","18.4"
"226","Jerell Adams","TE","FA","-","0","-","0","2.7","0","0.5","-","2.4","7.8","0","0","1","1.1","1.8","0.9","-","1.4","18.2"
"227","Kevin Hogan","QB","FA","-","-","-","-","-","-","16.4","0.2","-","0.1","-","0","-","-","-","-","-","4.2","16.7"
"228","Josh Ferguson","RB","FA","2.4","3.6","3.1","3.1","1.3","0","0","0","0.9","-","0","0","1.1","0","0.1","0","0","1","15.6"
"229","Stephen Anderson","TE","FA","2.5","1.5","0","-","-","-","0","1.7","-","6.7","1.4","0.8","0","0","0.7","0","0","1.2","15.3"
"230","Tyler Higbee","TE","LAR","0.2","0","0","0","0","0","0.4","BYE","3.1","0","0.4","0","1.6","0.8","1.5","6.5","0","0.9","14.5"
"231","Andy Janovich","RB","FA","8.8","1.1","1.5","0","0.2","0","1.3","0","0","0.9","-","-0.1","-","-","-","-","-","1.2","13.7"
"232","Nick O'Leary","TE","FA","0","0","2.8","2","0","2.9","0.7","3","0","-","0","0","0.8","1.2","0","0","0","0.8","13.4"
"233","Mike Davis","RB","FA","0.1","1","0","0","0.4","1.9","8.1","-","0","-","-","-","-","-","-","-","-","1.4","11.5"
"234","Jonathan Williams","RB","FA","-","-","0.2","0","-","0.1","-","7.2","0","-","2.6","1.2","0","-","1","0","-0.9","1","11.4"
"235","Patrick DiMarco","RB","FA","0.8","0","0","1.8","1.3","0.3","0.3","0","6.1","0","-","0","0","0","0","0.6","0","0.7","11.2"
"236","Joshua Perkins","TE","FA","-","-","-","-","-","-","-","-","0","0","-","0","0","0","0.8","9.4","0","1.3","10.2"
"237","Drew Stanton","QB","FA","-","0.4","-","-2.5","12.8","0.4","-","-","-","-","-","-","-","-","-","-","-1.7","1.9","9.4"
"238","Tyler Kroft","TE","FA","0","3.5","0","0","2.9","1.9","0.3","0.6","-","0","0","0","0","0","0","-","-","0.7","9.2"
"239","Mike Glennon","QB","FA","-","-","-","-","-","-","-","-","9","0","-","-","-","-","-","-","-","4.5","9"
"240","Derek Watt","RB","FA","0","0","0.6","0","0.2","0.8","0","5.3","0","0","-","0","0.2","0","0","1.6","0","0.5","8.7"
"240","Tommylee Lewis","WR","FA","-","-0.1","4.4","1.3","-","2.4","0","0","-","-","-","0.7","0","0","0","0","0","0.7","8.7"
"242","Pharoh Cooper","WR","FA","-","-","-","-","0","-","-","-","0.3","0.6","1","0","0.8","2.2","2.1","0","1.6","0.9","8.6"
"243","Blake Bell","TE","FA","0","0.6","0","0","0.4","-","0","-","0","0","0","0","0","3","4.5","-","-","0.7","8.5"
"244","Geno Smith","QB","SEA","-","-","-","-","BYE","-0.6","8.5","-","-","-","-","-","-","-","-","-","-","4","7.9"
"245","Rashard Higgins","WR","FA","0","0","0","0","0","1.4","1.9","1","0","0","0","3.4","-","0","0","0","0","0.5","7.7"
"246","Ryan Grant","WR","FA","0","0.5","0","0","0","0","0.5","1.7","-","0","0.4","0","2","0","0","2.5","0","0.5","7.6"
"247","Alex Erickson","WR","FA","0","2","0","0","0","0","0","0","-","0","0.7","0.7","1.6","1.6","0","0.5","0","0.4","7.1"
"248","Geoff Swaim","TE","CLE","2.1","2.9","0","0","0","0","-","0.8","1.1","0","-","-","BYE","-","-","-","-","0.8","6.9"
"249","Josh Doctson","WR","FA","0.9","5.7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.3","6.6"
"250","Chris Moore","WR","WAS","1.3","0.9","0.2","0.6","-","0","1.1","-","0.2","1","0","0","0.7","0.5","0","0","0","0.4","6.5"
"250","Malcolm Brown","RB","FA","1.3","0","0","0","2.8","0","0","0","0","0","0","0.9","0","-0.6","0.8","0.2","1.1","0.4","6.5"
"252","Keenan Allen","WR","CHI","6.3","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","6.3","6.3"
"253","Adrian Peterson","RB","FA","3.1","2.6","-","-","-","-","-","-","-","-","-","-","-","-","0.3","-","-","2","6"
"254","Nick Williams","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","4.9","-","-","1","3","5.9"
"255","Dwayne Harris","WR","FA","0","0","0","-2","0","0","0","-","0","0","0","7.3","0","0","0","0","0","0.3","5.3"
"256","Troymaine Pope","RB","FA","-","-","-","-","-","-","0.1","-","-","-","0.3","-","3.3","1.2","-","-","-","1.2","4.9"
"257","Nick Boyle","TE","FA","-","-","-","-","-","-","-","-","-","-","-","0","2.4","1.5","0","0.5","0","0.7","4.4"
"258","Taiwan Jones","RB","FA","0.9","0","0","-","-","0","-","0","0","-","0","1.5","1.1","0","0","0","0","0.3","3.5"
"259","Nick Vannett","TE","TEN","-","-","-","-","-","0","0","0.7","0","0","-","0","2.5","0","0","-","-","0.4","3.2"
"260","Lee Smith","TE","FA","0","2.4","0.4","0.1","-","-","-","-","-","-","-","-","-","-","-","-","-","0.7","2.9"
"261","Danny Vitale","RB","FA","-","-","-","-","-","-","-","0","0","0","0","-0.4","-","0","1.7","1.5","-0.1","0.3","2.7"
"262","Malcolm Johnson","RB","FA","0.9","0","0.3","-0.7","0","0","2.1","-","-","-","-","-","-","-","-","-","-","0.4","2.6"
"262","D.J. Foster","RB","FA","-","0.9","-","-","1.7","0","-","-","-","-","-","-","-","-","-","-","-","0.9","2.6"
"264","Keith Smith","RB","FA","0.3","0.5","0","1.6","0","0","-","0.1","0","0","0","0","0","0","0","0","0","0.2","2.5"
"265","Luke Stocker","TE","FA","0","0","-","-","-","-","0","0.8","0","1.1","0","0.3","0","-","0","0","0.1","0.2","2.3"
"266","Devin Smith","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","2","0","0.5","2"
"267","Brandon Bolden","RB","FA","0.4","0","0","1.5","-","-","0","0","-","0","0","0","0","0","0","0","0","0.1","1.9"
"268","James Develin","RB","FA","0","0","0","0","0","0","0","0","-","0","0","0.5","0","0","1.3","0","0","0.1","1.8"
"268","J.D. McKissic","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.8","1.8","1.8"
"270","Mike Thomas","WR","FA","0","0","0","0","0","0","0","-","0","0","0","0","0","-0.4","0.6","-","1.5","0.1","1.7"
"271","Damiere Byrd","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.6","1.6","1.6"
"272","Ross Travis","TE","FA","0","0","1","0","-","-","-","-","-","0.5","0","-","-","-","-","-","-","0.3","1.5"
"272","Laquon Treadwell","WR","IND","-","0","-","0","0","-","-","0","1.5","BYE","0","0","0","0","-","-","-","0.2","1.5"
"274","MyCole Pruitt","TE","PIT","-","-","-","0.7","0","-","-","BYE","-","-","-","-","-","-","-","0","0.6","0.3","1.3"
"275","Alex Ellis","TE","FA","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0.1","1","0","0.2","1.1"
"276","Anthony Sherman","RB","FA","0","0","0.3","0","-","0","0","0","0.6","0","0","0","0","0","0","0","0.2","0.1","1.1"
"277","Derek Carrier","TE","FA","-","-","-","-","-","-","-","-","-","0","0","0.4","0.6","0","0","0","0","0.1","1"
"277","Chris Manhertz","TE","NYG","-","0","0","0","-","-","-","BYE","-","-","0","0","-","-","-","1","0","0.1","1"
"279","Chase Daniel","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.6","-","0.6","0.6"
"279","Raheem Mostert","RB","MIA","-","-","0","0","-","-","-","BYE","-","-","-","-","-","-","-","-","0.6","0.2","0.6"
"281","Roosevelt Nix","RB","FA","-","-","-","-","-","0","0","-","-","0","0","0","0","0","0","0","0.5","0.1","0.5"
"282","Matt Schaub","QB","FA","-","-","-","-","-","-","-","-","-0.2","-","-","0","-","0","0.6","-","-","0.1","0.4"
"282","Rod Smith","RB","FA","0","0","0","0","0.4","0","-","0","-","-","-","-","-","-","-","-","-","0.1","0.4"
"284","Joe Webb III","QB","FA","0","-","0","0.3","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0.3"
"285","Demarcus Robinson","WR","LAR","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"285","Michael Burton","RB","DEN","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","-","0","0"
"285","Jonathan Brown","K","FA","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","0","0"
"285","Temarrick Hemingway","TE","FA","-","0","-","0","0","-","0","-","-","-","-","-","-","0","0","0","0","0","0"
"285","Clark Harris","TE","FA","0","0","0","0","0","0","0","0","-","0","0","-","-","-","0","0","0","0","0"
"285","AJ McCarron","QB","FA","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","0","0"
"285","Beau Brinkley","TE","FA","0","0","0","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0"
"285","Eric Tomlinson","TE","FA","-","-","-","-","-","-","-","-","-","0","-","0","0","0","0","0","0","0","0"
"285","Maxx Williams","TE","FA","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"285","Kyle Nelson","TE","FA","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"295","James O'Shaughnessy","TE","FA","0","0","0","0","-","0","0","0","0","0","0","-0.1","0","0","0","0","0","0","-0.1"
"296","Chad Henne","QB","FA","-","-","-","-","-","-","-","-","-","-","-0.2","-","-","-","-","-","-","-0.2","-0.2"
"297","Sean Mannion","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-1.3","-1.3","-1.3"
"298","Matthew Slater","WR","FA","0","0","0","0","0.5","0","0","0","-","0","0","-","-","-2","0","-","0","-0.1","-1.5"
"299","Brett Hundley","QB","FA","-","-","-","-","-","-","-","-","-","0.3","-1.6","-","-","-0.2","-","0","-","-0.4","-1.5"
"300","Jakeem Grant Sr.","WR","FA","0","0","0","0","0","0","0","-","0","-2","0","0","0","0","0","0","0.1","-0.1","-1.9"
"300","Tyler Ervin","RB","FA","0.8","0","-2","0","0","0.4","0.9","0","-","0","-2","-","-","-","-","0","0","-0.2","-1.9"
"302","Kalif Raymond","WR","DET","-","-","-","-","-","-","-","-","-","BYE","-","-","0","0","-","-2","0","-0.5","-2"
""
""
